52.649998,-0.002989,-0.002842,32.597347
52.700001,0.00031,0.001378,35.582184
52.75,-0.000689,0.002141,36.175564
52.799999,0.001442,0.000286,37.039368
52.849998,0.000677,-0.00011,36.776398
52.899998,0.000275,0.000262,36.725281
52.950001,-0.000635,0.001364,36.528679
53,0.000094,0.001278,36.682632
53.049999,-0.001702,0.001073,36.374077
53.099998,-0.029927,0.00566,54.428249
53.149998,-0.119582,0.014153,66.865509
53.200001,-0.211152,0.039706,61.432934
53.25,-0.266609,0.070138,42.935146
53.299999,-0.324317,0.088291,9.977841
53.349998,-0.335847,0.093269,0
53.399998,-0.335074,0.091839,0
53.450001,-0.337764,0.087891,1.370561
53.5,-0.337827,0.089884,1.119058
53.549999,-0.337827,0.087337,0
53.599998,-0.336912,0.087347,1.370561
53.649998,-0.335627,0.08626,2.093566
53.700001,-0.335957,0.088515,0.791294
53.75,-0.338743,0.088038,0
53.799999,-0.311751,0.078964,17.834898
53.849998,-0.236652,0.056982,25.284407
53.899998,-0.146561,0.031958,17.08172
53.950001,-0.060481,0.012155,13.145976
54,-0.00484,0.000434,30.921495
54.049999,0.003199,-0.001297,34.591721
54.099998,0.001886,0.001907,33.63726
54.149998,0.001312,-0.001864,34.200317
54.200001,0.000972,0.001192,33.328693
54.25,0.000791,0.001297,33.506702
54.299999,0.001672,-0.001912,33.906113
54.349998,0.000053,0.000453,32.298233
54.399998,-0.000404,0.001101,32.788876
54.450001,0.001636,-0.000682,33.083553
54.5,0.001113,0.000839,32.988785
54.549999,0.001129,-0.000839,32.798424
54.599998,0.000454,0.000343,32.855648
54.649998,-0.032784,-0.005445,15.364173
54.700001,-0.125521,-0.024652,5.066752
54.75,-0.24721,-0.051141,6.379615
54.799999,-0.335094,-0.071888,2.624424
54.849998,-0.343661,-0.073657,1.370561
54.899998,-0.339484,-0.068617,1.582587
54.950001,-0.339834,-0.070291,0
55,-0.342261,-0.072455,1.370561
55.049999,-0.342601,-0.072384,1.119058
55.099998,-0.342029,-0.070882,1.119058
55.149998,-0.34206,-0.072165,0.791294
55.200001,-0.339943,-0.075097,1.938266
55.25,-0.340904,-0.07185,1.119058
55.299999,-0.34224,-0.074706,0.791294
55.349998,-0.314557,-0.068398,16.729864
55.399998,-0.237835,-0.058856,23.002121
55.450001,-0.149199,-0.03756,16.427719
55.5,-0.072478,-0.017614,1.370561
55.549999,-0.021458,-0.005355,24.260715
55.599998,-0.000114,-0.000153,34.081104
55.649998,0.002353,-0.001249,33.813644
55.700001,0.00017,0.001483,33.832161
55.75,-0.000218,0.000591,33.961468
55.799999,-0.00099,-0.000153,33.553391
55.849998,-0.001108,-0.00185,33.525387
55.899998,0.00006,0.000119,33.776592
55.950001,-0.000693,-0.001459,34.025936
56,0.000663,-0.000291,33.469307
56.049999,-0.035942,0.001974,53.681038
56.099998,-0.128841,0.011921,69.762306
56.149998,-0.206091,0.030808,60.653275
56.200001,-0.269317,0.057998,37.073166
56.25,-0.331311,0.077114,7.506874
56.299999,-0.341387,0.080442,2.238117
56.349998,-0.341452,0.076227,1.119058
56.399998,-0.34196,0.078316,1.119058
56.450001,-0.342701,0.074649,0.791294
56.5,-0.340183,0.078001,1.119058
56.549999,-0.338177,0.078664,2.238117
56.599998,-0.339839,0.076585,1.119058
56.649998,-0.341291,0.077271,0
56.700001,-0.342693,0.079455,2.624424
56.75,-0.341642,0.078621,1.769386
56.799999,-0.338669,0.07987,0.791294
56.849998,-0.339203,0.076189,1.582587
56.899998,-0.309466,0.071821,14.352789
56.950001,-0.227236,0.047226,23.659651
57,-0.131956,0.023699,18.792234
57.049999,-0.03899,0.006971,21.276901
57.099998,0.004005,0.000114,33.562721
57.149998,0.005816,-0.002241,34.099472
57.200001,-0.000094,0.001073,33.9799
57.25,-0.000131,0.000634,33.887638
57.299999,0.001607,-0.000167,33.328693
57.349998,0.002072,-0.001721,34.236919
57.399998,0.001688,-0.000138,33.850662
57.450001,0.001447,0.000267,33.878399
57.5,0.001737,-0.000362,34.609814
57.549999,0.000376,0.002055,33.431866
57.599998,0.000594,-0.002093,32.491524
57.649998,-0.000279,0.000539,31.701414
57.700001,0.000085,-0.00133,32.336983
57.75,-0.036371,-0.007668,13.613951
57.799999,-0.13131,-0.032096,6.230654
57.849998,-0.250508,-0.057449,7.465053
57.899998,-0.331186,-0.077343,5.308161
57.950001,-0.355996,-0.084481,13.728452
58,-0.345825,-0.082617,1.582587
58.049999,-0.334632,-0.07875,5.482244
58.099998,-0.336938,-0.078244,1.938266
58.149998,-0.341319,-0.080419,1.119058
58.200001,-0.341283,-0.081096,1.938266
58.25,-0.341887,-0.078583,2.373881
58.299999,-0.339748,-0.079188,0
58.349998,-0.337278,-0.082989,1.582587
58.399998,-0.33676,-0.079842,1.769386
58.450001,-0.306002,-0.072312,17.834898
58.5,-0.219243,-0.058393,28.33247
58.549999,-0.13346,-0.037775,25.395601
58.599998,-0.073173,-0.024643,8.448709
58.649998,-0.027322,-0.009785,20.282513
58.700001,-0.000883,-0.000553,33.878399
58.75,0.001066,0.002327,35.121658
58.799999,-0.000159,0.000162,35.068134
58.849998,-0.000693,0.000377,35.148392
58.899998,0.000246,-0.000906,34.987694
58.950001,0.000761,0.000138,35.449955
59,0.000591,-0.001812,34.609814
59.049999,-0.000571,0.001421,33.998322
59.099998,0.00055,0.000448,33.730209
59.149998,-0.034781,0.000877,53.873173
59.200001,-0.12776,0.005913,66.159363
59.25,-0.21878,0.02387,54.835155
59.299999,-0.280997,0.045815,34.355591
59.349998,-0.341632,0.062542,10.878499
59.399998,-0.350347,0.062866,3.626163
59.450001,-0.344833,0.059423,0
59.5,-0.341976,0.059242,1.582587
59.549999,-0.339407,0.061393,2.093566
59.599998,-0.340397,0.064721,0
59.649998,-0.342951,0.059819,1.119058
59.700001,-0.345443,0.063629,1.938266
59.75,-0.344191,0.061803,0
59.799999,-0.343781,0.061231,1.119058
59.849998,-0.311576,0.054474,16.293766
59.899998,-0.225277,0.034885,27.616199
59.950001,-0.130475,0.019803,22.170435
60,-0.038469,0.004344,23.056499
60.049999,0.005827,-0.000815,34.501091
60.099998,0.00452,-0.002723,34.799263
60.149998,0.001321,-0.003371,33.525387
60.200001,-0.000129,-0.000134,31.966955
60.25,0.000772,0.000443,31.888508
60.299999,-0.000319,0.000348,32.015888
60.349998,-0.001116,0.000439,32.074509
60.399998,-0.001593,0.001125,32.356342
60.450001,0.000069,-0.001292,31.819708
60.5,-0.000877,-0.00071,31.43363
60.549999,-0.039394,-0.008087,10.964496
60.599998,-0.134463,-0.022364,1.370561
60.649998,-0.256319,-0.048623,5.424837
60.700001,-0.335913,-0.066571,1.370561
60.75,-0.355089,-0.070629,9.851534
60.799999,-0.346706,-0.068269,1.370561
60.849998,-0.340559,-0.067196,1.370561
60.899998,-0.342348,-0.064039,0
60.950001,-0.342376,-0.065866,0.791294
61,-0.339544,-0.063343,2.238117
61.049999,-0.341175,-0.061445,0.791294
61.099998,-0.343063,-0.065069,0.791294
61.149998,-0.343535,-0.06834,0.791294
61.200001,-0.343359,-0.071564,1.119058
61.25,-0.314054,-0.06074,16.560587
61.299999,-0.224659,-0.049744,26.292057
61.349998,-0.13227,-0.032125,22.810772
61.399998,-0.071661,-0.018721,6.280701
61.450001,-0.019884,-0.005713,21.408922
61.5,0.000637,0.002241,33.159176
61.549999,0.001156,0.001011,33.403763
61.599998,-0.001879,-0.001354,33.055153
61.649998,-0.001187,0.000176,33.121387
61.700001,-0.000916,-0.0000095,32.424
61.75,-0.002239,0.001707,31.661886
61.799999,-0.002573,-0.002551,32.307926
61.849998,-0.00165,-0.00186,32.558903
61.899998,-0.002065,-0.001235,33.017242
61.950001,-0.036097,0.003009,51.835369
62,-0.130131,0.015779,51.422993
62.049999,-0.23185,0.022454,29.512381
62.099998,-0.31862,0.045323,14.132978
62.149998,-0.358565,0.050659,12.207499
62.200001,-0.35161,0.052676,3.064667
62.25,-0.340571,0.050097,3.626163
62.299999,-0.338707,0.052762,3.626163
62.349998,-0.341928,0.052738,1.119058
62.399998,-0.345781,0.05187,1.370561
62.450001,-0.346897,0.053639,1.938266
62.5,-0.347703,0.053387,1.370561
62.549999,-0.345857,0.052342,0
62.599998,-0.342884,0.053015,2.96075
62.649998,-0.312169,0.045547,17.516073
62.700001,-0.228751,0.029745,31.681658
62.75,-0.13459,0.013781,32.28854
62.799999,-0.039501,0.002441,33.590694
62.849998,0.003648,-0.002365,35.906269
62.899998,0.00771,0.000262,33.767319
62.950001,0.001435,0.000615,33.026726
63,0.000105,-0.000653,34.501091
63.049999,0.001183,0.003104,34.062725
63.099998,0.00299,-0.002451,33.674473
63.149998,0.000594,0.001783,33.618641
63.200001,-0.035498,-0.00555,14.803775
63.25,-0.134325,-0.021963,2.96075
63.299999,-0.250187,-0.042734,1.582587
63.349998,-0.337992,-0.058618,2.624424
63.399998,-0.350759,-0.05548,3.357175
63.450001,-0.340793,-0.056834,2.96075
63.5,-0.338206,-0.058522,2.373881
63.549999,-0.344141,-0.056601,1.769386
63.599998,-0.345681,-0.058885,1.582587
63.649998,-0.34605,-0.059819,1.370561
63.700001,-0.345888,-0.054846,0
63.75,-0.343029,-0.057287,2.238117
63.799999,-0.342343,-0.058208,2.093566
63.849998,-0.343385,-0.060515,1.582587
63.899998,-0.31739,-0.05528,17.444433
63.950001,-0.235775,-0.045934,28.387669
64,-0.144589,-0.031934,23.817913
64.050003,-0.078399,-0.018387,10.377728
64.100006,-0.025914,-0.007186,18.742188
64.150002,-0.000815,-0.001149,31.996325
64.200005,0.002608,0.001888,33.093014
64.25,0.004067,0.001073,33.431866
64.300003,0.001411,0.000043,32.72197
64.350006,-0.002434,0.001025,31.731028
64.400002,-0.000267,0.001202,30.799755
64.450005,0.001748,0.000339,30.472736
64.5,0.000041,-0.000286,30.204426
64.550003,-0.001457,0.00113,29.965071
64.600006,-0.020306,0.002227,41.086903
64.650002,-0.107691,0.009413,34.853207
64.700005,-0.208306,0.01842,14.972005
64.75,-0.313036,0.032177,8.030757
64.800003,-0.35423,0.03541,7.29537
64.850006,-0.351195,0.040441,2.373881
64.900002,-0.344121,0.038743,2.373881
64.950005,-0.342257,0.038991,3.538773
65,-0.345101,0.040016,0
65.050003,-0.349593,0.039039,1.769386
65.100006,-0.349858,0.040321,1.582587
65.150002,-0.349946,0.039301,0.791294
65.200005,-0.348518,0.038042,0
65.25,-0.343966,0.041523,1.769386
65.300003,-0.313401,0.038075,16.878908
65.350006,-0.227253,0.021205,21.641636
65.400002,-0.125718,0.00689,15.076195
65.450005,-0.036926,0.003572,20.770586
65.5,0.003424,-0.002699,33.102474
65.550003,0.005455,0.001311,34.582664
65.600006,0.000558,0.000072,33.665173
65.650002,-0.000415,-0.00258,32.462605
65.700005,0.000463,0.000072,32.912769
65.75,-0.000143,0.002594,33.215778
65.800003,0.001664,-0.004115,32.578133
65.850006,-0.042157,-0.001788,11.078122
65.900002,-0.134439,-0.022326,6.428502
65.950005,-0.245128,-0.04015,0.791294
66,-0.335355,-0.05228,6.988519
66.050003,-0.358558,-0.057182,9.261861
66.100006,-0.344858,-0.054188,3.064667
66.150002,-0.33988,-0.050492,4.111683
66.200005,-0.345631,-0.054998,0
66.25,-0.34811,-0.055408,1.769386
66.300003,-0.347605,-0.056767,1.370561
66.350006,-0.346971,-0.054789,0
66.400002,-0.343881,-0.054865,0.791294
66.450005,-0.341444,-0.053368,1.370561
66.5,-0.341878,-0.055103,1.119058
66.550003,-0.312924,-0.050569,16.022507
66.600006,-0.230722,-0.039611,22.85191
66.650002,-0.137863,-0.027199,11.683324
66.700005,-0.058141,-0.013142,6.330351
66.75,-0.006671,-0.000749,29.45929
66.800003,0.003071,0.000648,33.998322
66.850006,0.001583,-0.001636,34.145344
66.900002,0.001011,-0.000391,33.9338
66.950005,0.00103,0.001011,33.785854
67,-0.0002,0.001349,33.720928
67.050003,0.000458,-0.00011,34.00753
67.100006,0.002313,0.000358,33.720928
67.150002,-0.000706,-0.000672,33.711643
67.200005,0.000539,-0.000362,33.998322
67.25,-0.031729,0.003672,52.887775
67.300003,-0.122342,0.01996,64.849632
67.350006,-0.22016,0.050035,43.037113
67.400002,-0.295963,0.073104,23.097198
67.450005,-0.347624,0.090299,11.494216
67.5,-0.344152,0.088778,1.370561
67.550003,-0.335026,0.08904,2.238117
67.600006,-0.336046,0.089917,0.791294
67.650002,-0.338039,0.087409,0
67.700005,-0.338192,0.090132,0
67.75,-0.337386,0.089102,0.791294
67.800003,-0.337892,0.089855,0.791294
67.850006,-0.335288,0.089703,0.791294
67.900002,-0.335746,0.088615,0.791294
67.950005,-0.303621,0.077934,18.557531
68,-0.222149,0.052576,33.083553
68.050003,-0.130081,0.024529,31.273865
68.100006,-0.034637,0.008583,29.891846
68.150002,0.008435,-0.004482,34.227768
68.200005,0.006623,-0.000477,32.788876
68.25,0.00144,-0.000792,31.473448
68.300003,-0.000134,0.002112,32.72197
68.350006,0.000606,-0.002432,32.094025
68.400002,0.000205,0.001597,31.423668
68.450005,-0.000625,0.001054,31.976748
68.5,0.000186,-0.000267,31.183636
68.550003,-0.000353,0.001035,32.17197
68.600006,-0.001483,0.000391,32.327301
68.650002,-0.039587,-0.006027,11.329613
68.700005,-0.143471,-0.017619,3.711497
68.75,-0.265217,-0.03386,6.89834
68.800003,-0.342588,-0.046077,4.747763
68.850006,-0.361476,-0.047107,9.883263
68.900002,-0.349832,-0.044317,0
68.950005,-0.344892,-0.045357,0.791294
69,-0.346518,-0.042892,0
69.050003,-0.34461,-0.044832,0.791294
69.100006,-0.342627,-0.044613,1.938266
69.150002,-0.342455,-0.044317,0.791294
69.200005,-0.345898,-0.04642,2.238117
69.25,-0.346546,-0.043564,1.119058
69.300003,-0.346909,-0.046082,0.791294
69.350006,-0.343471,-0.043378,2.373881
69.400002,-0.34162,-0.042901,3.064667
69.450005,-0.345955,-0.044365,0
69.5,-0.315313,-0.041218,19.220512
69.550003,-0.23427,-0.035782,32.558903
69.600006,-0.148616,-0.028543,27.627537
69.650002,-0.084834,-0.018067,14.374586
69.700005,-0.03139,-0.004601,18.061661
69.75,-0.002742,-0.000663,33.822906
69.800003,0.002503,0.001025,34.924995
69.850006,-0.00042,-0.000305,35.157299
69.900002,-0.001082,-0.000401,34.844219
69.950005,-0.001645,0.00145,33.776592
70,0.001106,0.00381,35.502907
70.050003,0.001283,-0.004001,36.045509
70.100006,0.001431,0.00176,35.573383
70.150002,-0.000381,-0.000272,34.996635
70.200005,-0.034194,0.002499,56.026997
70.25,-0.127697,0.020089,72.279778
70.300003,-0.207944,0.04796,60.570625
70.350006,-0.267262,0.072942,37.224869
70.400002,-0.324535,0.099306,10.586797
70.450005,-0.338464,0.099859,2.50229
70.5,-0.33412,0.100384,1.119058
70.550003,-0.332503,0.098214,1.119058
70.600006,-0.331349,0.098839,1.370561
70.650002,-0.334773,0.099607,0
70.700005,-0.334678,0.099173,0
70.75,-0.336456,0.096717,1.582587
70.800003,-0.336061,0.102201,1.119058
70.850006,-0.336404,0.101724,0
70.900002,-0.304661,0.089817,15.904837
70.950005,-0.223136,0.061183,28.847157
71,-0.128937,0.031528,28.043694
71.050003,-0.037403,0.007515,27.342766
71.100006,0.006661,-0.002179,33.627956
71.150002,0.001044,-0.001373,32.645332
71.200005,-0.000463,-0.000162,32.491524
71.25,0.000253,-0.001454,32.510792
71.300003,0,-0.00103,32.356342
71.350006,-0.000181,0.001297,33.064621
71.400002,0.000963,-0.000572,32.626148
71.450005,0.001369,0.001431,32.988785
71.5,0.001283,0.000772,33.055153
71.550003,0.000963,-0.000205,32.9603
71.600006,0.000849,0.000319,33.822906
71.650002,-0.000329,-0.000534,32.769772
71.700005,0.000339,-0.00041,33.026726
71.75,-0.000701,0.000386,33.045677
71.800003,0.000205,-0.000038,32.731533
71.850006,0.000587,0.000157,32.424
71.900002,-0.037632,-0.008931,12.436171
71.950005,-0.134487,-0.036759,6.572981
72,-0.24889,-0.067387,5.18886
72.050003,-0.327663,-0.091133,8.030757
72.100006,-0.351629,-0.090418,11.329613
72.150002,-0.337095,-0.092359,1.370561
72.200005,-0.3298,-0.09335,4.034822
72.25,-0.332828,-0.091395,1.582587
72.300003,-0.336823,-0.093369,0
72.350006,-0.339613,-0.094042,2.50229
72.400002,-0.337825,-0.093222,0
72.450005,-0.337081,-0.09254,0
72.5,-0.336485,-0.093985,0.791294
72.550003,-0.33525,-0.093265,1.119058
72.600006,-0.303497,-0.085363,16.216728
72.650002,-0.222592,-0.065994,26.339647
72.700005,-0.130844,-0.043535,22.96125
72.75,-0.070863,-0.023274,7.252329
72.800003,-0.017962,-0.006251,25.481752
72.850006,0.001621,0.001025,34.600769
72.900002,0.002813,-0.000591,34.564556
72.950005,0.000544,0.000701,34.528305
73,0.000348,-0.001192,34.609814
73.050003,-0.000114,0.001111,34.172844
73.100006,-0.000482,-0.000486,33.785854
73.150002,-0.000038,-0.000134,33.970688
73.200005,-0.000205,-0.000343,32.61655
73.25,-0.002518,0.000734,31.760616
73.300003,-0.000482,-0.003686,32.510792
73.350006,0.001521,0.001135,33.064621
73.400002,0.00051,-0.00083,32.587742
73.450005,-0.032501,0.003953,52.160522
73.5,-0.124688,0.018096,59.512005
73.550003,-0.222387,0.032282,40.185455
73.600006,-0.303469,0.05465,18.574394
73.650002,-0.352821,0.069637,11.869417
73.700005,-0.349684,0.06875,3.064667
73.75,-0.339556,0.068688,2.093566
73.800003,-0.341492,0.06537,1.370561
73.850006,-0.342698,0.066056,0.791294
73.900002,-0.341711,0.067396,0
73.950005,-0.343142,0.06886,0
74,-0.345478,0.067754,2.373881
74.050003,-0.344353,0.065608,0.791294
74.100006,-0.342517,0.067034,0
74.150002,-0.311837,0.058379,16.579479
74.200005,-0.231152,0.040035,27.5026
74.25,-0.129108,0.018406,26.540943
